featureid	Intercept	C(brushing_event)[T.before]
5a7b1b9e2a54e153cd274e59b198fd0b	-0.11643465581083902	-0.331660145787256
d3a5dac580af1f9ccc6f516d334454c5	1.8646442073330802	0.332675581904394
bc463e566d8e2991814f58f7a90dea13	-0.941175542499072	-0.32243763831044897
0bacd0a54dbb68d4fbb00d777c5d124f	0.241431869839185	0.30956978175256894
a0946629e7054c9638dd5d2991e1350d	-0.364570222522265	0.323836272688849
fdb7f3c00d2654ea0d3f8afcd3c19024	-0.765585504199511	0.249807542296393
f540d33e721da6d5f306137ed0fabbfd	-0.943072400714404	0.0305821952543088
6f47312c16018daf100523ef19e3c2e3	0.8902422564969	0.0389724430761167
a3c411aae6e316341d505af6ca75243e	0.197234787319654	0.38232243630502905
14ca6a8129ff8d410ec8b813f368c9f3	1.66809550700044	-0.8649886789598641
41f72ea0560d754315315bde107b5afc	-1.30844553532744	0.559316968651755
d3665d676c8fd9363c69c743207dd58e	-0.866562925006396	1.3009573874196798
95417e07c236ac7acbf5d66358df296d	-1.1606055122866699	0.369228368731482
fd4374a0c15e1ca291f9ba2f1d6e15e4	-1.19903954091216	0.8870867771229569
6e6ba3f1d999799f0ba2687bbb293ab2	-1.92315062108184	1.4376643655023402
1c8e4345e379083be44a9fc59bb13632	-0.55106838765288	0.290562158556921
4415a64d748a0018388e779b17642d6d	-1.64183624806548	0.575184440346701
900a2b113b17a2705180ed5e1558ada4	-0.413089833880908	-0.830874794987696
13f5aba07d66b4d4f6a20ccd480a3836	0.7928675788388191	-0.7387453260698491
25d0bc970ce52db647439b74f905e506	0.46097604212617205	-0.670998448399561
f451900d696a7555f2d77a94148dbab5	2.8855876105771	0.20986915204141798
cb8a55dfc2326c0724f7638b92653ee7	-1.3658667427554199	0.229558354350073
e3ed7d00c8d0300eb6ae57c458de95b7	0.736539997433179	-0.156569713620203
41f67443ce8207be0c0a956c47823417	2.0923024791226297	-0.48850130465413794
15f92246da9d186be06e176a3eb7a8d2	-0.27934273305083	-1.21366035368826
7e2f2185876e3c49bf9da70b15308e79	-1.17667587819243	-0.257211679486292
d52e04b709b766e4f29c039ba7ab1cb2	1.13532511172151	-0.15149402048971
2ce5e8a89de78b532263e4baa2fbad54	2.01670221266603	-0.555556530026453
e122b3acedfe1a819e2e7983bdadf10b	0.396686949108594	-0.708347314862268
db870fbe8d7d9d12fe45bdf880a42b9c	-1.05033310475493	0.449939554663641
35170b61f6f84e19df0b63e6f9868ca2	0.34804550585603106	-0.696775311497705
50945cab167d1ed09f35a03323931193	2.01812640604829	-0.6284992637911011
306140f2902fbb1306821bccd3bf2436	1.5674828666195801	-0.52307056811239
5b9cc5f3383146b1bdc91664611ad490	0.599843420361036	-0.295689934758203
4575f71a6cf9471ed8e03d4d8886cb99	-2.84083756032134	0.7198277768812009
fde71fd19ae125edac13405754d05654	-0.5269809586062489	-0.341098779706018
c3acff7e2b1c14c645393fd67c4cf4e6	-1.8414035660281203	-0.0459831896104983
3c9ba9bac47d37ac83072ab5736d52b7	-0.459388814593798	0.0857440290174314
1eed5bd1a3e6a65e5f10e0643e60f515	-1.9825063568606398	0.37622708651636294
8e1cdd964cdb3d1f18cb6d13d9d661c3	-1.00118406834746	-0.127399677304285
47866fc93c1bb26e7cd16cf31509866d	-0.7304178101077141	-0.37593089964772997
e7d53a77ec701e151c4ed6ef5e82e584	-1.5063577515139601	0.116091793509466
7945ed12e8c16433888909725ba680d7	-0.475514016772753	-0.344303244618433
afac895bca45f4f94b0aeb994bac629a	0.250306047771924	-0.506847971943872
8fc57b0a056523b5c4a2c9ffc1188a97	0.558508552883619	-0.904765481022852
cdd363405ed482776e9de1e5245448b1	0.845802225445264	-0.182331913975733
19e0bb2b8eeec409116533b068261cc3	-0.9835005623354979	0.0072232541761228
2012b082f259104f405209c1452ecfd7	-1.6332398277773899	0.785928866001112
3192ed8ef0fbbeb4b598cd5c5afcc823	-0.627610288287646	1.31038356396769
52f2b86908624221df8647aca0f27d4c	-2.28851755681182	0.0194427427968809
db5e6cdb9b2c6fbe3684d2b94fe5ea2c	0.9842054027066172	-0.409934395817774
595b5b1bc348319c95cf95ac4d365436	-1.58151682438994	-0.380399459866541
bd8101a6c827fc59664a156ef66a3828	-2.80426653447295	0.49245346161936
8acd9853890798ecbe98715df7a0a677	-2.53124245228911	0.364806955786688
255578f5d3aaea3d0f2c04461d100af5	-0.849234185840136	-0.119070762661951
c192427b4464e1e6518e606baebdfcc4	1.3839842456326399	-0.23657762434865698
ffb96377139849b1ff170a8d71ddb396	-2.7604738098635697	0.47096032473657795
634e4c7b48dcbd5f4ffe22ecf885f34f	-0.346861920978076	-0.7317460718431641
e284982a9e101cacbe436bda97144ad8	0.759194769237989	-0.825114721325891
c704107a9b045b2d7ed07ca079eae6de	-0.0493155342593257	-0.16434049036886
2e05bf111843a4ac9fade3f484918a75	-1.50910290303374	0.665940677853567
d4a9aa07c6afb50b86d5f47a4daae372	-1.91423138203765	0.186761325331671
2fcf2f6dfa8b8a33e6ee0dd44b56c093	-1.26575573506499	0.646932846041662
2be90cc9bd2811af7cca6bc28463b176	0.80153957781648	-1.3135031404772
a759a10943c99bcf0b159b97a3d43390	-0.712863526965624	-0.22536253359701
88c48e47c29ee10ec5dc054854a2a517	-1.63832243504668	-0.117163175610559
c476a045b42b30e13d8a25f4b2e5a226	-0.6511512619509761	-0.950500721005457
aaf1f1232737d9346ee18017a76d7027	0.11289254603242199	-1.55732714560415
7ff9de602de2341ce096cf3b30404f51	-0.86811693730498	0.0071708616933652295
27855451d704f0e78a81e5f951cf28b1	1.6228229182705802	-0.9192120971956421
3ac3f4c7c45515628515b0eacf5170d5	-0.7451907021060049	-1.53812348273184
0440f62914d9cbd3fab890f7aeaf4ea9	0.631432451580518	-0.8403254690447021
3c65649e78d03870d3d9c3e87a4dac89	-0.381644330646044	-0.256836885479944
38c1ed7ff76070283f0883b6ea0a84ac	0.146223224972242	-0.45493959811117
1f4a324ef8f6601b58c6795683220cc0	-1.5437451225771999	-0.5699689331331421
59762beff7168035d696a22dee602eb3	-0.327577672626025	0.165434604617102
e60e325f10839a53264d636e2298becc	1.92824021754121	0.226985817881567
0d0073729144a6f7739e9d73084c0efc	-1.63702639165068	-0.29171895411397697
372ee5fa8367d5632ed3b8ba0c8becfc	-1.60720547261382	-1.15729581740286
8bbaa1eaa1f6ff2eb1b3995fb2e62887	-0.817680440570361	-0.5375051441469361
b65c79c74a2594bc47a32b9e245d42df	-1.1381321770205601	-0.846767658261316
774c45094cda1b8dd6927b5286286851	1.05270878252839	-0.31445979502584304
d3fa32edbf0bfefeef92e5aa73aa8afe	-1.6850777489199702	-0.411014074353235
6bad5f0f2484248490b4c83c6c96e2c1	0.0557295459256109	-1.1911333742418502
9309055fb48fd73d46b2d45aba41a9d4	-1.4286213737978999	-0.602317446736353
6630fb0bce391a5ec1dc67ee0b618f6e	1.60283581194734	0.664277708264334
f58ef02fd3fe4f8f1c8ba13a3e205697	0.27160922465180704	0.753328790994627
35e664abee6f84a998c572c4eba806ed	1.15102902827119	-0.0241155567445925
58490aa96b5c09f7ded101294bdf0ace	-0.549334130908496	-1.5002742948808798
317faf40ab70262d43978ca7d1f1509c	-0.685044847156054	-0.8141548576631721
2500529b5a1bf49aba503fe02f9a254e	-0.17585953297758702	1.15861270401095
4ff24fc8bbb1263940427ba778d2367b	0.16160026964997598	1.21296083006476
b55ffa853e1d1336654fc78d36220572	0.3612527030453621	-0.9247242155351809
aa4d4cee134211ec1651b7945446ad0f	-0.8346281868472158	-0.808963173893946
cee0c2d0772e538f63a9fc1c922381e1	-2.1702419144168	-0.19089841273214103
a557f5948fd2ab3d8f8583c85043872a	-0.675904832507617	-0.479400271443384
0540188cc86768c48a1b80c5ec04a107	-2.08131321492339	0.33346361491296994
f65150a4f1fdd4fde32f5527dd1a75ef	-2.05846317830229	-0.36296474364187004
c48582949c0021e011a7b6152f194793	-0.0998264175906245	-0.596732610730188
985c7be743a21455a84b3a2fda5d2d27	-0.6809798103823729	0.11382848593805499
76472cd61701bcfef12f0e56ae4a2245	-1.5514841896548301	-0.243944877652185
8b3a84de5ee8f40aa4350c850bf5172f	-1.7467742783084	-0.0363117399492434
cbe6d32ca7a479a71c4fd50e0b9d980b	0.279586471889966	-1.39588653471853
8a48bf9639e05c7114dcafbe69a2a87d	-1.54897984089995	0.156529909106238
836509073355ebabaa962a5c30bff503	-2.12356623234893	-0.11059331324483698
9b40ea06cb2c2f75122976fb2a675732	-1.74001987996245	-0.0695393028536013
8ea41924fb447cff86851b740f56d337	-1.40919121327544	-0.6718647423067261
