featureid	Intercept	C(brushing_event)[T.before]
99647b51f775c8ddde8ed36a7d60dbcd	3.97945319605725	0.973290181891727
51121722488d0c3da1388d1b117cd239	3.7746292401637405	0.528136021630572
d599ebe277afb0dfd4ad3c2176afc50e	3.3784352440919196	0.21511975599985
39c4199fe81f30a5b4b0fd5bf2f43c03	2.44627629710095	0.721879518763827
4629fbb5dde5f8ee07c2259d2887a8d4	2.0927190680589	0.266310191886233
f18a9c8112372e2916a66a9778f3741b	3.0323827762688897	-0.11033418105383
a9b4a380d3b76755de55410a3b856df4	1.6551176209534901	0.821959383027362
f6eb8537456dde7792eff60c8d1e797c	2.33729289961713	1.11733328475218
0afabc98ba5f06d77586c65dd984e126	1.89183651400464	1.24268380476694
9eec995d1b7de24deb146bf87c62e8ef	-0.266288648119994	0.7791157282755842
80e2a0cdbbf0ae81a93b6ba374faeb14	2.8819496531571698	0.0552606947587004
ce0a7bedfbc98dbf07eaffbb567102ef	1.27909480524915	-0.0349349014594087
a978026c6c33bccb8dd70bd2ddbf48bf	0.236567844876221	0.990544232712792
ab7dc8433c13bb94829daf2872d9d195	0.8987740178193371	-0.823552750809384
15869fbb559d7a31992e2034442b5099	1.96733485651868	0.8412443168328281
b36ed4cdf7c0f387ac70951a11bddd29	1.31577311945813	1.04310529603224
a7f92909575fd948fad074b72093771e	1.2495070595826399	0.7374734796450609
d21053daf32f3e2c9be9c6768d6ade32	1.12789880228894	1.19608882738809
c84509b5d38955838482e9d6a4770bfe	0.213271965512208	1.95675817801218
9049e702d18015c0f3159c054521811b	0.40616570902722204	0.318053878085422
927381a65ddaa2800255c9186c9b1aaa	1.53519593668836	0.997042494998979
1275c8657f3502d2f3d7b0d9ec7e1c78	0.254155983456544	2.26010403706293
a67613d18109ca8bda841018545cb1d7	1.26176010561841	0.49306205584268503
2a2f3f401b002d68e17c880024e07b27	0.590494503506592	0.34896550251703196
db6086608389f922cfd2e33a3a6826f5	0.0889178414429939	1.2796401150391599
98b8fb4e2dc98e89e2063eb5ad56978d	1.19119082880872	-0.49878492282171294
d2a8811affdca18fbfc7aa973a4d8ca1	3.8165077020015	-0.951814913017941
9825426be20fbb54b2a7f72ee7d48d21	0.8804687161530771	0.378219700591373
4c77b4a241dbcc5b0a1156a672494d3c	1.85835586977857	1.22081965877275
546f2c0a74a88e6f1f37a2366edb0060	-0.391973863116332	0.838060087697314
8f0ba2d0c4a91f9303ab9e1b48d9f92b	1.2042873997773402	-0.257889532311154
7144de9684c83011bf5f22cf3b41d0f9	0.323313822277955	-0.13467397616644
4333f97aaba82904f5975cf89c540fa3	0.861340393551759	-0.824291967613889
5a7b1b9e2a54e153cd274e59b198fd0b	0.236045946606568	-0.748480819924069
d3a5dac580af1f9ccc6f516d334454c5	2.091647853383	0.786519176499652
bc463e566d8e2991814f58f7a90dea13	-0.689505467883178	-0.251001500351621
0bacd0a54dbb68d4fbb00d777c5d124f	0.254227747448853	0.162814176814364
a0946629e7054c9638dd5d2991e1350d	-0.662530789843627	0.417975760237979
fdb7f3c00d2654ea0d3f8afcd3c19024	-0.463301072588989	0.7097537584469791
f540d33e721da6d5f306137ed0fabbfd	-1.14637840794665	0.5163596041367521
6f47312c16018daf100523ef19e3c2e3	0.218232264050416	0.317512131469058
a3c411aae6e316341d505af6ca75243e	0.104426493176392	0.9822209469840991
14ca6a8129ff8d410ec8b813f368c9f3	1.64133750391858	-0.29917695449133
41f72ea0560d754315315bde107b5afc	-0.9260090689573971	0.244046247737216
d3665d676c8fd9363c69c743207dd58e	-0.8325647215758051	1.04766762925844
95417e07c236ac7acbf5d66358df296d	-1.4589017729674099	1.00540516449671
fd4374a0c15e1ca291f9ba2f1d6e15e4	-0.9888595442686758	1.05506678594808
6e6ba3f1d999799f0ba2687bbb293ab2	-1.9164689879332302	1.56151214911203
1c8e4345e379083be44a9fc59bb13632	-0.835481057635375	-0.6304924719168671
4415a64d748a0018388e779b17642d6d	-1.67760551976306	0.608519650237369
900a2b113b17a2705180ed5e1558ada4	-0.402713189593383	-1.2204396955802
13f5aba07d66b4d4f6a20ccd480a3836	0.631041874417237	0.22985098435144297
25d0bc970ce52db647439b74f905e506	0.511044611462525	-0.4856770269705779
f451900d696a7555f2d77a94148dbab5	2.87158059073346	1.00470738782148
cb8a55dfc2326c0724f7638b92653ee7	-1.10790623234851	0.40567163302164005
e3ed7d00c8d0300eb6ae57c458de95b7	1.0137551922883299	0.130231655375766
41f67443ce8207be0c0a956c47823417	2.0787072081651004	-1.0364375345542
15f92246da9d186be06e176a3eb7a8d2	-0.663055310717651	0.5268396802113521
7e2f2185876e3c49bf9da70b15308e79	-1.0791376929198	0.17968086077432502
d52e04b709b766e4f29c039ba7ab1cb2	1.51713525248425	-1.5437338583304399
2ce5e8a89de78b532263e4baa2fbad54	1.38790880633252	-0.26424100325842
e122b3acedfe1a819e2e7983bdadf10b	-0.0016852717314446198	0.374096072451877
db870fbe8d7d9d12fe45bdf880a42b9c	-1.1024440627012901	0.132190264003085
35170b61f6f84e19df0b63e6f9868ca2	0.314300169476441	-0.0307767622305879
50945cab167d1ed09f35a03323931193	2.03361367178815	-0.167377733452512
306140f2902fbb1306821bccd3bf2436	2.05240796996014	-0.152061247093869
5b9cc5f3383146b1bdc91664611ad490	0.376112570294312	0.152744150893497
4575f71a6cf9471ed8e03d4d8886cb99	-3.09584892796619	0.5639068253205289
fde71fd19ae125edac13405754d05654	-1.06985510396106	0.23713598324518104
c3acff7e2b1c14c645393fd67c4cf4e6	-1.61091078328235	1.23502192570429
3c9ba9bac47d37ac83072ab5736d52b7	-0.272877107134887	0.0601423151658049
