featureid	Intercept	HostSubject[T.B]	HostSubject[T.C]	HostSubject[T.D]	HostSubject[T.E]	HostSubject[T.F]	HostSubject[T.G]	HostSubject[T.H]	HostSubject[T.I]	HostSubject[T.J]	brushing_event[T.before]	HostSubject[T.B]:brushing_event[T.before]	HostSubject[T.C]:brushing_event[T.before]	HostSubject[T.D]:brushing_event[T.before]	HostSubject[T.E]:brushing_event[T.before]	HostSubject[T.F]:brushing_event[T.before]	HostSubject[T.G]:brushing_event[T.before]	HostSubject[T.H]:brushing_event[T.before]	HostSubject[T.I]:brushing_event[T.before]	HostSubject[T.J]:brushing_event[T.before]	final_volume_mL	final_tube_weight_g
99647b51f775c8ddde8ed36a7d60dbcd	0.5094668711934771	1.2998946802474398	-0.258459039857345	-1.5951637384614799	-0.0713228530516582	0.616837761108764	-0.8237314135235341	-0.33105858814503497	-0.8872647062875328	-0.8839207283387489	1.7846738954207702	-1.3643300504947502	-0.144685417347189	-0.37766318448952296	-0.6734027036332659	-0.4788822857629771	0.143149394242625	-0.497426066999989	-0.19154854690589498	-0.0683812570292503	-0.488725202718134	0.579835496591737
51121722488d0c3da1388d1b117cd239	0.20163465993745003	-0.11554671360479099	1.31697087652449	-0.32153574201677504	0.8411034994492571	0.7976312103914099	-0.00666188303647297	0.262988064172012	0.0626507028006017	0.76159268699786	0.9997787137648891	-0.5862959594989661	-0.098635733061071	-1.1151711834328502	-0.7626296722197109	0.32048371155147604	0.221272904126506	0.9283398050016591	-0.5153144208148921	0.0708932656329125	-0.685064586439486	0.6266735528878471
d599ebe277afb0dfd4ad3c2176afc50e	-0.4194166217531479	0.46743624375833703	-2.7994751416945	0.00476082590009486	0.0692251526484532	1.52554043263663	-0.37118881050763397	0.782408628346665	-0.18746481100097304	-0.0111759296784709	1.44660600620721	-0.7783991666103249	0.8281931579778241	-0.0126173091786249	-0.6046139963769489	-0.7678200928461071	-1.10955403402581	-0.6190978255921179	-0.660369446630856	-0.695862240763381	-0.366455050745364	0.491497292863538
39c4199fe81f30a5b4b0fd5bf2f43c03	-1.4540490065302198	-0.4737271173142029	1.8432944334245198	-0.991109108658774	-1.6715096778502399	0.0836348149226979	-0.19853519503293302	0.677276883008225	0.430800460185856	-0.7209389797578171	0.694879498066647	0.23663401887170002	-1.3467325269510702	-0.68711601623467	0.473742686877293	-0.132829281498146	0.0154790316508817	-0.15233675063188598	-1.31525405323066	1.07492344859056	-0.433398226836081	0.6106669751278659
4629fbb5dde5f8ee07c2259d2887a8d4	0.0977679039750781	-0.197218189968927	1.31777351267104	-1.6223913208714598	-0.429372722589012	0.9182971927570179	-1.4251298219364699	-0.149348568437355	0.23537769159302105	-1.58881753600934	0.497468914570553	0.548976781818783	-0.351941779189344	0.9873871313674109	0.37976344741348705	0.298229304145622	-0.223263722212453	0.38575705468122495	-0.44163059269942895	0.44294153931550706	-0.237055587211008	0.34250505988519403
f18a9c8112372e2916a66a9778f3741b	2.39900432484491	-3.6788555486343903	0.517201355764908	-2.13361660215471	0.7973523192772909	-2.90278957157861	-0.46601458493886205	-0.737643864271896	0.0752408727072179	0.987948239671199	1.1876989861151999	-0.16587733938940802	-0.7050330936243491	-2.6443174374955003	-1.60866156898971	-0.6037859721076011	-1.38646219328179	0.0235458868688771	-0.976307949180981	-0.17437398401089002	-0.851935821214076	0.5080427524916429
a9b4a380d3b76755de55410a3b856df4	-0.33485509497778804	4.278185714945931	-2.14870197408433	0.16934200551893	0.24963236383295498	2.12564947337378	-2.0203665405911	-2.41870459568288	1.08503320058808	-1.2258675090203601	1.66367975223277	-1.5472455890441799	1.13775286085105	1.63566179147788	-0.8558172055387071	-0.14821580331439901	0.8234139864133411	-1.25671318591173	0.5375371965213811	0.729240291146562	0.399414522013311	-0.071722843004058
f6eb8537456dde7792eff60c8d1e797c	0.44133232491357	2.9036604063369196	-2.7744194947981398	-1.3703319487294998	0.252256726540093	1.17640831202734	-0.371161451975682	-3.9447408581950802	-2.3903350607492	-3.10911661304334	2.42755910355066	-2.14901196673163	1.87362203008628	1.2671819435698601	-1.17630026422973	-0.5863066567074771	0.238813232331138	-1.99675193846758	1.6032090576931	3.2316749620717	0.111015183291082	0.133389673875977
0afabc98ba5f06d77586c65dd984e126	2.1669261302266802	0.461771477923529	1.06240718729262	0.0977383497038058	0.60159695676661	1.5523307535098898	0.0889135092097734	-0.0397162402846983	0.381738684978336	-0.10901552356580001	1.48606839376901	0.106908562633907	-0.0921071469118553	0.24802048078605105	-0.3785228797101551	-0.564322086979103	0.8313127343343311	-0.456526644980269	0.152827838306049	0.0734577107708901	0.112938029131536	-0.0636108892687064
9eec995d1b7de24deb146bf87c62e8ef	0.396573736837932	4.9584816591597995	-1.57662696473833	1.90528067376997	-0.413715685092445	-0.0801695969654247	-1.25867345039068	-0.790668424484985	-0.6661210433579979	2.75207561336657	1.0202798505446702	0.19380510136834397	-0.510957270794149	2.44567389360496	-0.7887857400679159	0.510413196872521	-0.0265011157108737	-0.463807486450034	0.55676100576363	1.65801482680254	1.10149822886908	-0.608121432615111
80e2a0cdbbf0ae81a93b6ba374faeb14	2.7878968562398603	-0.113771925701959	2.59496002561812	1.0019331815519499	1.1889653854737299	1.2899885985301798	1.22395683224978	0.898666653516037	1.20223452886567	-0.18161988176205898	0.264765348019344	0.871239903423702	-1.03675714128518	-1.1975678695099699	-0.328282065024333	-0.0243877498399732	-1.27783117845788	-0.22873202384050398	-0.920241376514813	-0.0161644403357059	-0.00704677645241775	-0.0183197634943228
ce0a7bedfbc98dbf07eaffbb567102ef	1.50307099478585	1.7413243250705202	-3.2668086969160597	1.06031855371382	0.41320089033937896	1.71803583831061	-3.36993407313047	-2.98026927959706	-2.13782677808776	1.0307731040587098	0.3373394866607019	-0.324476120021427	-0.62302219861054	0.552432130490031	-0.0372342237138322	0.25799438078289105	-0.43530361011757396	-0.736847300534802	-1.19748755371132	0.408951424388215	0.0713116949411675	-0.0297168868311148
a978026c6c33bccb8dd70bd2ddbf48bf	-2.09023596388953	2.33477639125361	0.0168162501550146	-0.4348576423845121	-1.6403765029539998	0.937708011572249	-2.8121484429043297	-2.07789417755391	0.336447499599308	-0.6290332964787789	0.5258328576705279	0.21385050103417602	0.681773632831339	0.487524818096842	-0.605137027134853	0.6837624581563949	-0.193628292830129	0.0980158108419606	0.7510661872669259	0.0705924558918923	-0.627389731445666	0.440493829297234
ab7dc8433c13bb94829daf2872d9d195	-2.80908776862281	1.3637688802338999	-1.2460401736998101	-3.46647647592638	-0.590326244317527	0.47940079004038105	-4.41724609438596	-3.19825634014394	-3.3205442206002798	3.2924732574095397	0.652900781216366	-1.6413186462188603	0.0454872996280236	-2.0028588069336797	-3.1190301545762598	0.148025837730217	-0.152365517170568	-0.371603597407894	0.8311226757808721	-1.8325180482585002	-2.86846854034936	1.34177192275446
15869fbb559d7a31992e2034442b5099	-3.57118202788489	-0.38759184910283795	-0.7159148239397579	-1.8414103743753303	-2.69085829921865	-0.160816469485871	-0.48555620614705297	-0.0258977974631956	-4.68217275300995	-1.3453760138879098	1.03419127661203	0.10456753060570899	-0.18316018947267101	0.12471432558127801	0.987515055308385	-0.203428330827904	-0.0438375736786319	0.266407396191997	-1.15853627597847	1.95486789229326	-0.410281787255164	0.797047517942597
b36ed4cdf7c0f387ac70951a11bddd29	0.923111095598766	-0.5853932006500789	1.9304967439866498	-0.263481533261282	0.49499381116724395	-0.223444381053559	-0.44018702809033605	0.603393051507218	0.17652585348114397	1.06508618675372	0.657546009602291	0.22108030602685197	-0.5193960367968039	-1.0274956119912	-0.9948513873719741	0.185530391525078	-0.22203488305344102	-0.334374625688153	-0.165399968753835	-0.713667697878554	-0.538349306770916	0.287622771906068
a7f92909575fd948fad074b72093771e	0.786058172157833	2.34113394187464	-2.18744701974626	2.67329701211836	-1.5497788734068798	-2.2048208501888396	-2.1423700958889498	3.26183024394725	2.56037094434723	-2.01880162872174	-0.18092659514929604	0.8461825875972859	-0.155667554520603	0.5910587417227879	-0.979188866248088	-0.11712667625064802	-0.119613211901326	0.229987527722759	0.456153252963642	0.135174371628091	0.0545201128336235	-0.0729669707544547
d21053daf32f3e2c9be9c6768d6ade32	-1.90882684332984	-2.77337850166784	-3.74303168885942	-2.77360776636217	0.363678937471871	1.21030171841849	-2.16204666201291	-0.792295333264129	-1.01815395811573	-3.5717876545319904	1.7296296429953402	-1.8475804598594499	-1.45396509759926	2.37063736787864	-0.19369111143584802	-0.43571591656322495	2.01657356664405	-0.61281872213419	-1.530334672089	-1.02861929652281	-0.46863343436395705	0.507288731383492
c84509b5d38955838482e9d6a4770bfe	-1.97667719466346	3.5259531633712204	-2.78431172006364	0.334740603236215	-0.273325795613761	-0.21482394009362898	-1.5437591582935801	-2.08993145477559	-0.489405401144177	-2.55400425113538	1.8466115293226102	-0.634595152881229	-1.2711894809534499	2.2180356489760498	-0.347933299174266	0.0316164167631152	0.45533879443870096	-0.745614339118557	1.2198889645381998	-0.550819016667083	0.0435582226129814	0.176746807741334
9049e702d18015c0f3159c054521811b	0.271410062483379	1.08047615455164	-2.38175792329546	0.909991109637277	-1.65049188800954	1.3232526394771398	1.6221435159045698	0.514431390645249	-1.51433704057708	-0.0475047818551372	-0.44296124976660495	2.3843779592250898	1.26489314443565	1.5625898348433602	-0.726001191219049	-1.88814255874271	0.784831244199138	-1.80621603549059	0.373165050391773	-0.7782204222399741	0.540336710772161	-0.17107639486868198
927381a65ddaa2800255c9186c9b1aaa	1.42269901888711	-1.3899043901108301	1.45189302332167	-1.18234658810709	-0.988493973695274	-4.727837779815309	-1.0140058607262201	-0.52994863343026	-0.31231681266799605	-1.1853792361150102	0.755788530888302	-0.372715291526401	-0.500438779525991	-2.18961625226906	-0.364147878518062	-0.819023999382209	0.486015964000087	-0.23790571511324	0.0308611484809912	-2.9922265481669506	-0.5149626793352321	0.32047446792047196
1275c8657f3502d2f3d7b0d9ec7e1c78	0.93836070554597	2.2749525205947303	1.3937351024842701	-0.516332781048758	0.0921035014758153	1.09750040501822	-1.24498348538099	-1.1340763236263	-0.179762221965939	-0.107655643595249	2.36310389238809	0.319029453251278	-0.21557554595970702	0.235736619148936	0.179599963793797	-0.5968920020353311	-0.13593376830353301	-0.159038994913655	1.1689968498989098	-1.77058465001173	0.0685207670542046	-0.0938177483804923
a67613d18109ca8bda841018545cb1d7	-2.10758520705359	-2.34351934029089	-0.650816657473998	-1.69473392340754	0.309573357618813	0.7220049563096841	-1.74830441776929	0.8041771982929541	0.656188391055912	-0.18519985593655802	1.2952116091868702	-1.33640626348206	0.8173570335576579	-0.6952581001179561	-0.8933282413386869	-0.826640906740379	-0.8090878541780899	0.0435261386579701	-1.4312713948444298	0.36476051094941797	-0.815312313475962	0.687274649488141
2a2f3f401b002d68e17c880024e07b27	1.1458578552518601	2.45024215148463	0.48473792440657104	0.981653297213571	0.278431957281594	2.59450545043219	0.395393022854945	0.977208170773728	-0.375481821689755	-0.8339711792002029	0.568843450131161	0.204177859280026	0.382772296733622	0.8208806025130408	0.0186017981863448	-0.11011114995594	-0.0827587063623858	-0.134426746969776	-0.781242033596417	0.775734536675736	0.532009345850591	-0.291110016656707
db6086608389f922cfd2e33a3a6826f5	0.9267912949834549	0.527792443499701	0.965576342413468	-0.231648122998221	0.17665766707754602	0.691355242137797	-0.487330725828984	-0.44795015108372493	-0.15714041152969002	-0.015967427862675	0.45278319317315296	-0.0861070127750281	0.521434217757945	1.21973438135215	-0.0249418982171586	0.38031151611690506	0.23119350120292198	0.891410793656749	-0.0193202850774729	-0.518088705511764	-0.0913246149209694	-0.00124428446371372
98b8fb4e2dc98e89e2063eb5ad56978d	1.97509811776025	-0.59585655762182	0.891377977201981	0.563428724078195	-1.7976236886610901	1.78100421160925	-2.69508503977475	-3.03066309940602	-0.13776914039626698	-0.358219920767338	-0.180023465571659	1.7384574441646699	-0.00844787054562143	0.40942383876868704	1.08648701823716	-0.131423803974342	-0.327993732245107	-0.542743035113173	-0.57880418574371	0.114880793122575	0.180617553553228	-0.0937356727846366
d2a8811affdca18fbfc7aa973a4d8ca1	0.237201079300472	-5.1866618497513395	0.698848179647965	-1.7792156246623798	0.41856700710154	-5.92453930645715	-0.159376850764134	-0.266984392223614	0.216100953426212	1.99610585056445	-0.0310520271637611	-1.45354110464104	-1.23616781824135	-4.55372386106423	-0.5068496682548099	0.873033192943383	-0.076752212197919	1.0726198810285799	-0.408670386429211	-1.01932490584441	-1.2454998666433101	0.8415146095029609
9825426be20fbb54b2a7f72ee7d48d21	-0.680443063804081	-1.37059725357519	0.7464951790070959	-0.0448677894792386	-0.363849932633873	-1.56462738781702	0.21321166451754303	-0.173563879249351	0.630801699962467	0.5387744315733599	-0.14234057467963002	0.448307874653256	0.137270540065531	-1.06282191404275	-0.012861348023371999	0.18446865398769396	-0.5936072881533101	0.43337752997343	-0.924033781643292	-0.782873280020431	-0.44998429585373	0.404336713003327
4c77b4a241dbcc5b0a1156a672494d3c	-0.828413740226201	1.20446919368281	1.3584980285859498	-0.0547048208436796	-2.54651754566335	0.469703322951682	-3.7080566794079304	-3.96700033199574	-1.81451032320037	-0.6525277040133779	1.04856118160699	1.00971579835168	-0.365592494540449	-1.01018892654351	-0.131522394051509	0.32708397228603403	-0.35171617224945595	-1.13129601300295	0.520900884513477	-1.5971372794825602	-0.662455024757739	0.536103091882874
546f2c0a74a88e6f1f37a2366edb0060	-0.549990788527897	0.170355548129217	-2.44008941285844	-2.48006645414446	0.777475541151528	0.0761644455837086	1.06215334828677	1.02263370502208	1.87677600225434	-0.59249696053365	1.39873104888414	0.7899966268276329	-0.425465136699911	-0.9041833771126608	0.114280187258763	1.09237947780972	0.523160505740504	-0.437496155952769	0.270231852178196	-0.36507750269956896	0.338894051870947	-0.0794800298937064
