featureid	Intercept	C(brushing_event)[T.before]
99647b51f775c8ddde8ed36a7d60dbcd	3.8329277731478197	1.20947880112383
51121722488d0c3da1388d1b117cd239	3.99319448545575	0.849794035784933
d599ebe277afb0dfd4ad3c2176afc50e	3.09367580190301	0.458034520976279
39c4199fe81f30a5b4b0fd5bf2f43c03	2.96375365033746	0.0694680865928863
4629fbb5dde5f8ee07c2259d2887a8d4	2.21230358853936	0.36704242789003605
f18a9c8112372e2916a66a9778f3741b	3.5249085821211295	0.565431660048697
a9b4a380d3b76755de55410a3b856df4	1.3132904268801202	0.572200125090811
f6eb8537456dde7792eff60c8d1e797c	2.1695515610277702	1.1496643293723798
0afabc98ba5f06d77586c65dd984e126	1.76644141450524	1.21114127792701
9eec995d1b7de24deb146bf87c62e8ef	-0.37768023237586	1.07642166876051
80e2a0cdbbf0ae81a93b6ba374faeb14	2.96643973365426	-0.4044138733222751
ce0a7bedfbc98dbf07eaffbb567102ef	1.3366535402834399	0.202710574500296
a978026c6c33bccb8dd70bd2ddbf48bf	-0.08399288877844799	0.7451454158947199
ab7dc8433c13bb94829daf2872d9d195	1.01561100259423	0.33971661888811305
15869fbb559d7a31992e2034442b5099	1.82851965203881	0.9998899456188409
b36ed4cdf7c0f387ac70951a11bddd29	1.49196917787194	0.294081574313376
a7f92909575fd948fad074b72093771e	1.11075813546777	0.365267639987204
d21053daf32f3e2c9be9c6768d6ade32	0.9316945768892769	1.1591854784712499
c84509b5d38955838482e9d6a4770bfe	0.365765879303217	1.6201728340313202
9049e702d18015c0f3159c054521811b	0.167158434540033	0.216843789450857
927381a65ddaa2800255c9186c9b1aaa	1.58164150491357	0.48776650988313897
1275c8657f3502d2f3d7b0d9ec7e1c78	0.155141661316156	2.08086503111574
a67613d18109ca8bda841018545cb1d7	1.4937124945223301	0.677062517039511
2a2f3f401b002d68e17c880024e07b27	0.481656859070063	0.24142224156114803
db6086608389f922cfd2e33a3a6826f5	-0.0790626309812068	0.8173731323406429
