featureid	Intercept	HostSubject[T.B]	HostSubject[T.C]	HostSubject[T.D]	HostSubject[T.E]	HostSubject[T.F]	HostSubject[T.G]	HostSubject[T.H]	HostSubject[T.I]	HostSubject[T.J]	brushing_event[T.before]	HostSubject[T.B]:brushing_event[T.before]	HostSubject[T.C]:brushing_event[T.before]	HostSubject[T.D]:brushing_event[T.before]	HostSubject[T.E]:brushing_event[T.before]	HostSubject[T.F]:brushing_event[T.before]	HostSubject[T.G]:brushing_event[T.before]	HostSubject[T.H]:brushing_event[T.before]	HostSubject[T.I]:brushing_event[T.before]	HostSubject[T.J]:brushing_event[T.before]	final_volume_mL	final_tube_weight_g
d21053daf32f3e2c9be9c6768d6ade32	-2.4717155797473596	-4.65541606735871	-5.51968623197504	-4.75987004474072	-1.58341476903962	-0.83479890796755	-4.14478170674826	-2.8074843813091404	-3.0119512783762596	-5.385580918831481	3.36289530992508	-3.13416793090957	-2.81368072943296	0.496196321078709	-2.10373551492978	-2.49059545417715	0.21124262908207503	-2.46335571088961	-3.3298460701480495	-2.40441515501589	-0.825045892676072	0.8724425216471509
c84509b5d38955838482e9d6a4770bfe	-2.32284511160771	3.39435142684296	-2.89316103852221	0.182077415433845	-0.371532535419933	-0.396600103112204	-1.8759243468620903	-2.31945934548359	-0.7491399156328821	-2.6857790565916497	2.09718731045723	-1.39102753145354	-1.34280528740492	1.7638028178896201	-0.8278865302114609	-0.541905516585601	0.188844634086958	-0.8583993820207461	0.81384117808193	-0.585487196408212	-0.0234737188422254	0.248510592178042
9049e702d18015c0f3159c054521811b	-0.0797273395649557	0.742004696610716	-2.56274127832481	0.656509407010994	-1.7085205076794499	0.939726972846048	1.2859407683036201	0.22694772825260398	-1.759694825339	-0.26035370592560103	-0.6738717257976529	2.08296481626374	1.3205413608113301	1.46354990346091	-0.265438505461705	-1.66179167648245	0.786293698341719	-1.5046881345765901	0.621664120815694	-0.572805950604379	0.380975982466979	-0.0499965618098421
927381a65ddaa2800255c9186c9b1aaa	0.7725452082165121	-3.09470218014404	-0.224572668437447	-2.87611579135326	-2.66855656193303	-6.33171257946108	-2.66640007298972	-2.2145822013853	-1.94280065171687	-2.91613697175469	2.28036442399025	-2.32886250955718	-2.40689813212957	-3.82803911822183	-2.08562649135877	-1.82886969467093	-1.2367012371708201	-2.04263799467257	-1.81110714469105	-4.352053353749221	-0.8032942578994801	0.6416810383354979
1275c8657f3502d2f3d7b0d9ec7e1c78	0.375390280962789	0.48506623912170294	-0.366209516887154	-2.28490053847698	-1.73277375684785	-0.721441125603659	-3.0507051478007	-2.94490871980171	-1.9660931932207701	-1.9049632764288402	3.9671987444162404	-1.8070121620382602	-2.1639259369811	-1.58755607264382	-1.60288865213682	-2.6040621640293704	-1.8062802126099	-1.9282128719346898	-0.702122614718974	-3.51441002842039	-0.24756810971136603	0.236772947505649
a67613d18109ca8bda841018545cb1d7	-2.66300142836491	-4.32176452469513	-2.57923700532743	-3.65121560529141	-1.63792810426759	-1.31248894903277	-3.72586583894278	-1.1912174786565801	-1.2954852687594098	-2.19823541407074	2.9109130203723903	-3.04938211185592	-1.1835268946131698	-2.52085242526872	-2.7676361138134102	-2.86950846930434	-2.49853070279849	-1.84351669826678	-3.3618386844173096	-1.6488786434754699	-1.16498417564269	1.04866467465514
2a2f3f401b002d68e17c880024e07b27	0.761741747141683	2.48199576545074	0.492310275669609	1.00183678433033	0.33224954618407104	2.63852658298399	0.44803345400307903	1.04285735235234	-0.273511539625802	-0.7882970786520409	0.13734319806098902	0.14901391523225	0.5052609233418479	1.05175190312522	0.20405106897066802	-0.0952762307732233	0.111712885887495	-0.0485384372728213	-0.482948706485331	0.961138417758048	0.493299624244017	-0.240290469929044
db6086608389f922cfd2e33a3a6826f5	0.538689781905019	0.313082401040343	0.759600391026054	-0.434480421098748	-0.00694928155945895	0.47668447521116103	-0.65876781743552	-0.640605982684896	-0.391755472349801	-0.22133555178131398	0.38221195340156605	-0.44156607134001596	0.27352116389665804	1.07767587048667	-0.218784281065953	0.0629850683600774	0.0689627657245313	0.6624989601118221	-0.15220730099827098	-0.690483043156564	-0.17013535805578697	0.0850226213490324
98b8fb4e2dc98e89e2063eb5ad56978d	1.39664243626674	-1.54625206780121	-0.0867891410631794	-0.39265965655712204	-2.70949674235391	0.803343439368265	-3.47258269589926	-3.7023437584875096	-1.059619318175	-1.3091799235769699	-0.671779364347458	1.7049898292337098	0.17479203029070098	0.662282279559544	1.30541496629428	-0.0766974629967341	0.142691327125898	0.0154006572706358	-0.383422539569438	0.229077031649649	-0.0308502704703382	0.127552561954196
d2a8811affdca18fbfc7aa973a4d8ca1	-0.298149476765788	-7.30157810043976	-1.47666586435267	-3.97369209662346	-1.75964049087571	-8.1591413972101	-2.36888503831412	-2.49286898627262	-1.9599231588122	-0.256228826088565	1.8070353567600301	-2.7154315326894998	-3.43349572138395	-6.1754147495542195	-2.59578830843259	-1.01419925113608	-2.08125516226781	-1.0341882614152802	-2.56509702745825	-3.2575937008485196	-1.61666856118079	1.22984214921349
9825426be20fbb54b2a7f72ee7d48d21	-1.22796822619358	-1.97903066467926	0.188597669239555	-0.622288457902947	-0.91864166246461	-2.14732197496508	-0.32134640019919203	-0.729029473209188	0.0907019270184848	-0.0586613631674222	0.20841172337532002	-0.22434314233916197	-0.5754306526621801	-1.58063633101327	-0.603545376112951	-0.43412386794973706	-1.1680312623668998	-0.228365173723017	-1.55676119122654	-1.44598884340376	-0.592749694069581	0.562263422206576
4c77b4a241dbcc5b0a1156a672494d3c	-1.38504684996525	-0.38688230108902094	-0.16137648618647	-1.5947358532276499	-4.060901021824351	-1.14904448959444	-5.24368274014975	-5.38489609613399	-3.36285535566775	-2.2202146268316696	2.05776384472847	-0.545684418507985	-1.7257421822985601	-2.29695040839059	-1.4097485030203	-1.1221067847817099	-1.27345942160381	-1.7604048160569998	-0.7882128218188879	-2.9562784826383	-0.974567303141313	0.8466860880410029
546f2c0a74a88e6f1f37a2366edb0060	-1.0246809823504999	-0.45413624834701705	-2.9753547111792202	-2.95788633063702	0.286955261363515	-0.550730323525412	0.5291460772178	0.4800931845666911	1.35914265043767	-1.1655727839895702	2.04530170559883	-0.210161289998463	-0.9961576672038059	-1.11941570895059	-0.8228482687978871	0.101381903687226	-0.33425097367061	-1.36205195465258	-0.672593043185771	-1.0877825712785099	0.20022847346429298	0.066137902930911
8f0ba2d0c4a91f9303ab9e1b48d9f92b	0.34789212513049794	-2.0810490210025	0.48443411790898905	0.15734911724658898	0.77456631673766	-1.7888058629951298	0.00955927568886983	0.35955423460026004	-0.274008165526071	1.4229823135903898	0.030934602022171003	0.538568415812084	-0.8014027090510351	-1.67394823687417	-1.06784517412473	0.410776978531586	-0.711085485427507	-0.12229131736925698	0.0985680362209678	-1.40719229932874	-0.836617482533412	0.427845351890262
7144de9684c83011bf5f22cf3b41d0f9	-3.08820117545048	-1.01428125393078	-0.28281189001032303	-2.30214845374493	-1.0169597624402	-0.35235211822603396	-2.6914781908371603	-0.646431979083822	-0.788082014250436	-2.5021144366690096	0.535604506731033	0.0103260661874498	-1.7071834416827198	-0.3107380356107439	-0.406233736327184	-1.15081834217001	-0.770332740752825	-1.1348091272371201	-2.42025312874466	-0.9924655651673671	-0.61849302955504	0.7495610942398859
4333f97aaba82904f5975cf89c540fa3	-0.32341224980274497	-1.65600514006302	-1.13131142652461	-0.0296993179645924	-0.0391672609906113	-2.02517116639231	0.47376334864114	0.984816256618693	-0.0854889261004117	-0.676690242333072	0.226383477449417	0.267393031290599	0.3793258456746121	-0.21634430544717004	-0.45458454733182296	0.255466824570405	-1.24410389563335	-1.3709220794694799	-1.45045225415379	1.44988315347582	0.35979249171380495	0.0595951606785612
5a7b1b9e2a54e153cd274e59b198fd0b	-1.5912971599094001	-1.23303871941254	0.24793218576482395	0.0624327735576244	1.4589313508410502	-1.1185330507478501	1.27595484453653	-0.00266009225826025	0.8470882070782991	2.56255636449371	-0.7505938708782199	-0.37987979395049	1.7014376906910902	-0.563572832516261	-0.254846521666539	-0.218494528731597	-0.665227459876665	0.9725589843732969	0.144759728573263	-1.01007313486189	-0.954828483691173	0.4866344859158351
d3a5dac580af1f9ccc6f516d334454c5	2.30849086213192	-4.14841156792328	0.326508273716484	-2.0258713884678303	-3.06454614387559	-4.12281880352114	-2.9572027007916097	-3.6928223933217996	-2.5531098949190802	-0.8157073474356109	2.08267286419868	-2.14675482256072	-1.7535403581103302	-4.37808341639382	-2.84063726012994	-1.94034724851538	-2.2617308815409	-1.5804639963167098	-2.6505489842966203	-4.6645742153748895	-0.902703625788646	0.547760658458407
bc463e566d8e2991814f58f7a90dea13	1.5150750772961	2.94109005141571	0.656095018024955	3.3142480926188997	1.29529323591185	0.370649004248636	4.42091620165323	0.470429841137125	2.96339832670721	0.48854551549468705	-1.5558764636516598	2.30789510267121	1.59136889262591	0.617568782397679	0.42924170846651705	1.35444677452158	0.198241663963667	1.3559947105390702	0.23526509013026997	1.6443435454741102	0.17184080771569699	-0.475085801884
0bacd0a54dbb68d4fbb00d777c5d124f	0.24693100619395897	0.768246595147398	1.2449769874768601	-0.0795662327137379	-0.8946851252179059	2.34584298160459	-0.88860499661948	1.15934843168278	-0.8276149141070029	0.603087284522397	0.14588907361030598	0.33530751722199603	-0.35186960415449003	0.667272142001561	1.28574018830966	0.368077164688813	-0.0839534272838915	-0.104310264970575	0.0184348365291953	-0.33379847761243603	0.226526519576354	-0.0849987934077425
a0946629e7054c9638dd5d2991e1350d	-1.61680508685032	-0.82231208276436	0.8970835109906541	-2.4929994268742	-0.589357948170177	-2.3037086484155496	-0.314431784568088	-0.821695622348592	-0.259439121412912	-0.37042894129242204	0.336930781602859	0.889302172831127	-0.49167778210248797	-0.238324591091701	0.564105323502528	0.0737055597693792	0.409376336128584	0.152231940839972	-1.29446499142796	0.17758934739977103	0.214689156333251	0.1289620329892
fdb7f3c00d2654ea0d3f8afcd3c19024	-2.3941739900104198	-1.03179815005943	2.60711001359991	0.426922328916511	-0.550740933285228	-1.4086801466665102	0.0210150499961208	-0.10902720346431499	0.102192748856864	1.2975407623818898	-1.4173385798931102	-0.034487328359058995	1.81071303172503	-1.38708419459207	1.07631688470553	1.98084438423227	0.664758397133223	2.32900382003614	0.602698161266744	-0.5874870514497161	-1.1733063251578402	0.6138316621338679
f540d33e721da6d5f306137ed0fabbfd	0.14279006886562098	2.15196651625946	0.0904388328748089	1.70820761486622	0.639870309962758	0.552687549857157	2.61375391680215	2.4919282828332903	-0.48900688760248706	-0.8200251079031401	-0.00431272387504578	0.647462763956615	1.7148144034901598	1.17018227917807	0.8050902401895401	0.35609686950753794	-0.2584454288174	-1.7118052152650702	0.786533429287374	1.32273452524096	1.1529686658776201	-0.600418753429715
6f47312c16018daf100523ef19e3c2e3	-1.3546555144778898	-3.5135801393954504	-0.41674948728510297	-1.8853740616169399	0.6101902963061421	-2.8700249550065804	-5.25066435140158	-4.60596292867641	-1.67780448071925	-4.02629550461258	1.7268185913562801	-1.78974278909819	-1.51347222046461	-3.58292246716363	-2.64444703703214	-2.28915506025244	-0.954471157996782	-1.24604367294482	-3.29838906321675	-1.8432159518823001	-1.45144126721259	0.91390347530001
a3c411aae6e316341d505af6ca75243e	0.0795364053853388	-0.292677040812227	-0.23837328947016198	0.6569142417583079	-1.57712880359697	-0.5494793412408661	-1.59718262952353	-0.51685219659786	-2.4787390934702502	-0.7948247409292629	1.7778669893741599	-0.25947578889983	-0.809949657483958	-2.26018238919122	-1.5059138024358898	-1.7663745822518	-1.2121100892712	-1.7263731864946201	-1.58380977902561	-0.869616339169442	0.17957021884088	0.0500159194027738
14ca6a8129ff8d410ec8b813f368c9f3	0.16926444041808802	-2.9927826483218394	0.46912764513066796	-1.94389580920605	-1.9394560812573303	-3.52691576454256	-1.8769681434013998	-2.39054000034313	-1.28023887746302	-3.6925439751574	1.1735215485096002	-0.900800547429494	-3.0110469074687005	-4.06347555773599	-0.6482140505819449	-1.0629976930229799	-2.09925989633692	-1.55048738994769	-2.1438623825088103	-0.798932263813913	-0.20008436747427502	0.402924292281802
41f72ea0560d754315315bde107b5afc	0.938193489790761	4.3389982621701	0.288372029896293	0.785404689756355	0.156063699855336	4.3651057722845295	0.142572762551052	0.48641676054020205	0.13837968237432002	4.329211809592589	-0.32897254824638394	1.49228850858552	1.05464217944536	3.7460034404482205	0.876481822678553	0.224629765549408	1.6278078089069	0.965772161100592	1.2903588553890601	-0.3388922905549411	0.699580570975585	-0.647637910648648
d3665d676c8fd9363c69c743207dd58e	-0.44819838833729103	5.49970525908783	-0.28046442068048905	2.0437264518413203	-0.47928152071046004	-0.0769941565713712	1.40178024965738	-0.26525288476924697	1.4772814405682901	-0.38183178667511297	0.9399693310260769	-1.44881733400481	0.341526010469534	1.84524946553367	-0.0459107840566761	0.20972717384408604	1.39914412596928	0.24144817313977598	2.52017052378505	0.683836867846549	0.18973555258874397	-0.28848809699661
95417e07c236ac7acbf5d66358df296d	0.7570258276470541	-0.041020806547853	1.67778157198003	0.593616970029792	1.7041369916338998	0.231460953024881	0.6443494578025171	1.24818772420902	2.07921635038885	-0.680169961495059	-0.15587112307548498	-0.405496201344899	1.22870133204851	-0.564065166882106	0.0231984173745983	0.541745787659394	-0.45684509178889604	1.4031515212995702	-1.0296986559405898	0.605561664141715	-0.270404556473451	-0.11672086219436399
fd4374a0c15e1ca291f9ba2f1d6e15e4	-1.6112620933047899	1.6417531411679098	-0.7142102817339558	0.5078096465739821	-0.11316070543336	1.52423992183592	0.560303809227688	1.5469328795435	0.23636828787358702	-0.330210349602359	-1.00110074877739	2.80033914106233	0.9398662833729758	2.2598431621279	-0.0979978526144154	0.8989185152442328	1.33045311072575	0.670157680128302	0.132376505993307	0.7949756884947421	-0.296721139630037	0.144994669154819
6e6ba3f1d999799f0ba2687bbb293ab2	1.51283489632686	1.95880836654022	0.6049425502972939	3.1302466468486396	0.8487330914874158	1.11032714870359	0.227080943169339	4.16288918600102	3.6313103330853798	1.92413244481598	-0.449004858732224	0.360653319529125	1.23013303561602	1.6103680644716498	0.801972917267787	1.1433075724036599	1.56692261794316	2.08367777786085	1.1993561526760501	0.988378932513297	0.822813889304442	-0.790614313885037
1c8e4345e379083be44a9fc59bb13632	-0.678945790051616	-0.398306365725252	-0.161627540950264	0.865214832273445	2.2745620252032404	-1.42886001441096	1.8654915114066397	0.9473170672418622	0.9073594702008579	2.8115201973489397	-0.8316442668437959	-0.136158070393971	0.562762716249563	-1.38250298159463	0.253895095536219	0.761724597016083	1.11463923552739	0.6244688125593321	1.5424950858578101	-0.222132513485849	-0.5245905608737039	0.16108589668625198
4415a64d748a0018388e779b17642d6d	2.28491031098446	2.40679830718353	0.6280319591718061	3.2639231757792997	1.8925734998126102	3.8697968962469305	1.74652636248086	1.6412441168787	1.47015081770452	1.53515777822052	-1.25843831896782	0.302652278116771	1.48020241542254	2.7861712489809305	0.38078742379854796	-0.331997508010162	0.86913938620793	1.8637065978986898	1.0820790072903	1.39871518854052	0.7761963813698721	-0.8102331827128572
900a2b113b17a2705180ed5e1558ada4	-2.3006764752856896	0.319447461846617	-0.553996811274971	1.96120262905689	0.6776703835864151	1.83342161205198	2.83505118090127	1.08158845052738	0.634666074586234	1.86148319478546	-1.8265812098979899	0.595237651041576	1.58561013026629	1.79369907719748	1.3374221837015	0.0767794905097356	-0.21710412403834697	1.5541548820478601	0.710571601055562	2.0665122771635698	0.374159118453307	-0.0350678632701082
13f5aba07d66b4d4f6a20ccd480a3836	1.0904451506145798	-0.149414952513429	2.03220557176641	0.9017810897502511	-2.1049062071900297	-0.966883933278067	2.44207632738565	1.2794033919336298	0.227754463029227	1.0618263268045	-0.919282644987106	0.42232076185090206	-0.40654422955121794	-0.0411254848752702	0.700692228028285	1.8876813707740199	-0.8074523677517259	0.49228001556226203	0.45452196802943895	-1.1498388743028	0.569861671248717	-0.253449625774686
25d0bc970ce52db647439b74f905e506	-2.54170859885136	-1.25966904279277	-1.5405001739306101	1.5733175353679298	0.7486194611926159	0.412130975989359	0.360518576683743	0.435433808422282	-0.5970622407671601	-2.30843212370362	-0.769375532865524	0.601014056376048	1.33574722094927	-0.10744661944253098	0.8256412064523571	-0.631941908797515	0.07965965369450201	-0.5856611637132509	1.2974062701687201	0.90320222619921	-0.139967838009553	0.34013366003387707
f451900d696a7555f2d77a94148dbab5	0.50333296227535	-5.4421649534671	1.90106867754034	-6.361718647035639	-1.61741194711732	-6.582327699395161	-6.40628969472434	-5.97264915361385	-6.38941348664729	-5.42947377924408	1.72530630230904	-2.37955447179931	-1.91816636042204	-2.2288359488759704	-2.1019122088461	-1.4669293107598	-0.751587318389543	-1.55141996421984	-1.5589709738269402	-1.9919213151559199	-1.1432802916371398	0.7974971910273391
cb8a55dfc2326c0724f7638b92653ee7	-0.6162746055118211	0.18424791503265198	-0.630136022929634	0.0681228713664623	-0.9468222616772571	2.47779955890562	-1.11363994878318	-0.625869807147787	1.49181352980169	-0.5932387328573641	-0.5873973071575159	-0.0472613189901625	0.764681795076467	2.39931660039084	0.43554072732638	0.677437430420624	1.05101699927556	0.673068055723395	0.34016759600490304	0.951760699786246	-0.0139722616278699	-0.0782761047328158
e3ed7d00c8d0300eb6ae57c458de95b7	-1.54844034743229	-2.7553232271640002	-3.74898124731013	0.0390734748515698	-5.20497641550111	0.734735632208841	-3.6514779309609104	-3.4665671552656097	-3.5231876479860897	-3.94896253113236	0.315169125795364	-0.6827269409384051	1.29301402850542	0.296922496386937	0.49663691873263	-0.285217875441802	-0.274281310050615	-0.537601223375116	-0.30419223103672305	0.282967259921134	0.12401714018945201	0.312248163417514
41f67443ce8207be0c0a956c47823417	-1.47451497149388	-5.678866918799129	0.21102403604558498	-3.12338291839031	-1.8671601174931398	-6.872145509453759	-2.9835575054266603	-2.5317123199937797	-1.84748769872157	-0.574957749886172	1.61017706990242	-2.38398858053344	-2.97447248415556	-5.15208787577493	-2.8224526280670297	-1.42172228713919	-4.31736879250301	-4.45946668663195	-1.08541862759739	-6.37148935552686	-1.53009394713278	1.13720785875672
15f92246da9d186be06e176a3eb7a8d2	-0.12916676235119098	0.606634799721983	0.8042702575879441	2.9464445190105097	2.05451741231871	0.741564893988626	-0.733218787131565	1.07010978803654	4.33667742140325	0.237705328421933	-1.7661187350749998	0.317530074289867	2.0933973578969	-0.27150101321084197	0.709866336533534	1.5979646501929599	1.82624883750188	2.08717108688184	-0.311875269748271	1.3600167537108099	-0.7100129068696072	0.0499656726872282
7e2f2185876e3c49bf9da70b15308e79	0.0288238832660552	1.38331360030487	4.4603423973279295	-0.458994857820549	0.379948282374867	2.5005303862371604	-0.0798147897103001	1.7273404036523798	4.16706262953313	0.396007873969419	-1.0715739428997	0.36107198255402706	0.120012500719167	1.30093603474753	1.27172403688143	2.03838956932138	1.6355759630511901	2.0716748329145602	0.028904034756124002	1.5555283332243601	0.166181704322142	-0.35194904307967895
d52e04b709b766e4f29c039ba7ab1cb2	-2.9939586026660603	-4.38880163025543	-5.18700457609126	-5.748186819109	-3.07485566125917	-0.748035645218832	-3.4183215628245	-4.98072701349239	-5.10207129590479	-0.24899949793304701	0.142560750246048	-0.9710713241781509	-0.7207712145289399	-0.43269533770425	0.207549861618983	0.263454800644623	0.6420583257983841	-0.493636122133051	-0.447348521091044	-0.8194351887330409	-0.8054837898218209	0.923599236205752
