featureid	Intercept	C(brushing_event)[T.before]
99647b51f775c8ddde8ed36a7d60dbcd	3.83804502582976	1.34289042413501
51121722488d0c3da1388d1b117cd239	3.99444245791861	0.9545163339403059
d599ebe277afb0dfd4ad3c2176afc50e	3.0948319683117504	0.5621134465959449
39c4199fe81f30a5b4b0fd5bf2f43c03	2.96500798559615	0.172719640138426
4629fbb5dde5f8ee07c2259d2887a8d4	2.21348395443388	0.46944091975955005
f18a9c8112372e2916a66a9778f3741b	3.52589684224554	0.670202297570982
a9b4a380d3b76755de55410a3b856df4	1.31416502094695	0.672206622960844
f6eb8537456dde7792eff60c8d1e797c	2.17049136257597	1.2537010139253502
0afabc98ba5f06d77586c65dd984e126	1.7674609670681598	1.31454697385696
9eec995d1b7de24deb146bf87c62e8ef	-0.37727985286286897	1.1641510701206101
80e2a0cdbbf0ae81a93b6ba374faeb14	2.96780141687819	-0.302375274297914
ce0a7bedfbc98dbf07eaffbb567102ef	1.33772959804961	0.30017284810809103
a978026c6c33bccb8dd70bd2ddbf48bf	-0.0832580079989773	0.831415278318205
ab7dc8433c13bb94829daf2872d9d195	1.01641788578459	0.43561683357028
15869fbb559d7a31992e2034442b5099	1.8295327673000903	1.10298976063994
b36ed4cdf7c0f387ac70951a11bddd29	1.49344506359526	0.39254949748782203
a7f92909575fd948fad074b72093771e	1.1117359647793401	0.46204189718035704
d21053daf32f3e2c9be9c6768d6ade32	0.9322458753628391	1.2604813030388702
c84509b5d38955838482e9d6a4770bfe	0.364823962215866	1.7226275330808503
9049e702d18015c0f3159c054521811b	0.16830029583403	0.296043557527342
927381a65ddaa2800255c9186c9b1aaa	1.5827723989529299	0.5880127376344589
1275c8657f3502d2f3d7b0d9ec7e1c78	0.15454139805265804	2.18377791106967
a67613d18109ca8bda841018545cb1d7	1.49480095005461	0.7780476039674659
2a2f3f401b002d68e17c880024e07b27	0.4829100618405	0.328190607431212
db6086608389f922cfd2e33a3a6826f5	-0.0778654565768582	0.904517424705305
98b8fb4e2dc98e89e2063eb5ad56978d	1.24616279697844	-0.27339275419445996
d2a8811affdca18fbfc7aa973a4d8ca1	3.6757797101778595	-0.0236062580320453
9825426be20fbb54b2a7f72ee7d48d21	1.05300750828215	-0.272355991003237
4c77b4a241dbcc5b0a1156a672494d3c	1.6482149610562	1.1605352586534399
546f2c0a74a88e6f1f37a2366edb0060	-0.15572485827973903	1.35555958975373
8f0ba2d0c4a91f9303ab9e1b48d9f92b	0.884248400692429	0.0353023237016583
7144de9684c83011bf5f22cf3b41d0f9	0.8765586862606659	-0.326981025335512
4333f97aaba82904f5975cf89c540fa3	1.1310450086636201	-0.4626749330732439
5a7b1b9e2a54e153cd274e59b198fd0b	-0.12011513614228801	-0.25079091131421105
d3a5dac580af1f9ccc6f516d334454c5	1.87492027378508	0.29630927503375104
bc463e566d8e2991814f58f7a90dea13	-0.969407176013504	-0.35101802885266303
0bacd0a54dbb68d4fbb00d777c5d124f	0.2362219343228	0.40262548387316704
a0946629e7054c9638dd5d2991e1350d	-0.32514247798493895	0.34060446679858203
fdb7f3c00d2654ea0d3f8afcd3c19024	-0.7588778486209259	0.180907172563353
f540d33e721da6d5f306137ed0fabbfd	-0.928788756366287	0.0910973972108746
6f47312c16018daf100523ef19e3c2e3	0.9465006837887421	0.0802456563737775
a3c411aae6e316341d505af6ca75243e	0.168994809154953	0.43179629504946704
14ca6a8129ff8d410ec8b813f368c9f3	1.6657518396420101	-0.7284866148206809
41f72ea0560d754315315bde107b5afc	-1.2888885488467599	0.5763465589311499
d3665d676c8fd9363c69c743207dd58e	-0.7643724431949	1.32195129752425
95417e07c236ac7acbf5d66358df296d	-1.14795884990266	0.39419422805575394
fd4374a0c15e1ca291f9ba2f1d6e15e4	-1.1900783529238999	0.9012101119783309
6e6ba3f1d999799f0ba2687bbb293ab2	-1.8887449254947	1.33100968174902
